"user_id","screen_name","text","is_retweet","favorite_count","retweet_count","hashtags","reply_to_screen_name","mentions_screen_name","retweet_screen_name"
"759251","CNN","Ghana is being heralded as the next big tourist destination https://t.co/0Tetp0PnZh https://t.co/4a2vqmYTfw",FALSE,446,133,NA,NA,NA,NA
"759251","CNN","Honeybees can be taught how to do basic math, according to a new study https://t.co/59DRfvdOaz https://t.co/IvOdH5KWlQ",FALSE,570,248,NA,NA,NA,NA
"759251","CNN","Rep. Joe Kennedy III will endorse fellow Massachusetts Democrat Sen. Elizabeth Warren for president on Saturday, when she is expected to officially launch her 2020 campaign, sources say https://t.co/IuqRVG9r8t https://t.co/0KFoozGe0H",FALSE,313,80,NA,NA,NA,NA
"759251","CNN","""The truth is there is a bit of a 'Game of Thrones' culture among the executives."" 

Get an inside look at Facebook with CNN's documentary ""Facebook at 15: It's Complicated,"" premiering Sunday, February 10, 9pm ET. https://t.co/juPn5GVMPG https://t.co/hOpUfyTzaE",TRUE,0,21,NA,NA,"CNNBusiness","CNNBusiness"
"759251","CNN","Facebook wades into the world's longest civil war, but does it know what it's doing? https://t.co/zalGzfYJ7h https://t.co/ea3mnjSRoe",FALSE,74,26,NA,NA,NA,NA
"759251","CNN","Virginia's week of tumult: Northam hanging on, Fairfax under fire, Herring in hiding https://t.co/0MdQgrqOP1 https://t.co/FzcUFqDEZx",FALSE,101,36,NA,NA,NA,NA
"759251","CNN","Alexandria Ocasio-Cortez seeks a victory for progressives in Amazon fight | Analysis by CNN's @zbyronwolf https://t.co/Y2it3tlKnE https://t.co/IPQNdv3Z41",FALSE,142,40,NA,NA,"zbyronwolf",NA
"759251","CNN","The late Democratic former Rep. John Dingell of Michigan thanked his supporters and urged Congress to continue his work protecting American consumers and lands in a Washington Post opinion piece published posthumously https://t.co/hhvNtMoKJ4 https://t.co/DSZOkUi1Fx",FALSE,329,76,NA,NA,NA,NA
"759251","CNN","Washington Gov. Jay Inslee declared a state of emergency as the Pacific Northwest braces for a pounding snowfall, whipping winds and frigid air https://t.co/luB3xwb2Ny",FALSE,166,64,NA,NA,NA,NA
"759251","CNN","The death of a 10-year-old girl, allegedly at the hands of her abusive father after authorities failed to respond to pleas for help, has prompted soul searching in Japan as the country comes to terms with a record number of child abuse cases https://t.co/lZOaAMe6yH",FALSE,429,255,NA,NA,NA,NA
"759251","CNN","A man who opened fire at a Quebec City mosque, killing six people in 2017, has been sentenced to life in prison with the possibility of parole after 40 years https://t.co/QUYc2UGPfn https://t.co/bJqKHZdPIR",FALSE,287,88,NA,NA,NA,NA
"759251","CNN","A jury has awarded about $123 million to victims and families impacted by a fatal 2015 crash between a duck boat and a tour bus in Seattle. Five people were killed and dozens were injured. https://t.co/IwmGiGclsM https://t.co/PNrgzoMOuh",FALSE,171,65,NA,NA,NA,NA
"759251","CNN",".@chriscuomo: Despite President Trump's not great eating habits he is healthy, wealthy and likes fries! #LetsGetAfterIt https://t.co/rZM2Mk90AA https://t.co/PD14GfPHfO",TRUE,0,140,"LetsGetAfterIt",NA,"CuomoPrimeTime, ChrisCuomo","CuomoPrimeTime"
"759251","CNN",".@chriscuomo: When will the President answer for the latest proof of his perfidy -- his organization's alleged long-term hiring of undocumented workers at Trump golf clubs? https://t.co/EgNxunocSp https://t.co/Zzu62Xe9lz",TRUE,0,456,NA,NA,"CuomoPrimeTime, ChrisCuomo","CuomoPrimeTime"
"759251","CNN","Prince Charles and the Duchess of Cornwall are slated to make the English Crown's first visit to Cuba this spring -- but Sen. Rick Scott thinks they should go to Florida instead https://t.co/XDqxFs9QLE https://t.co/6qLBfOp5bY",FALSE,256,69,NA,NA,NA,NA
"759251","CNN","Jeff Bezos flags ""Saudi angle"" in alleged AMI extortion attempt https://t.co/pVXkx0Nwle https://t.co/KKXJlUXTCO",FALSE,216,61,NA,NA,NA,NA
"759251","CNN","The group that operates an Arizona health care facility where a severely disabled woman was impregnated last year will keep the unit open after reaching a deal with state officials, Hacienda HealthCare said https://t.co/WVDy6I97xh https://t.co/DbohqNJFcH",FALSE,54,30,NA,NA,NA,NA
"759251","CNN","Federal health officials have reported additional cases of a rare cancer linked to breast implants https://t.co/TeU3hR2lNz",FALSE,228,188,NA,NA,NA,NA
"759251","CNN",".@andersoncooper: Congressional aspersions in today's Whitaker hearing that CNN was leaked info on Roger Stone's impending arrest should be the topic of its own #TheRidiculist: ""The truth is we got the scoop from shoe-leather reporting and a little luck."" https://t.co/VqMUsyqttd https://t.co/orkCeRck2c",TRUE,0,145,NA,NA,"AC360, andersoncooper","AC360"
"759251","CNN","North Carolina's Outer Banks are known as a haven for history buffs and beach bums alike, and there will soon be a new way to visit.

The state is building a new bridge connecting Hatteras Island, home to Cape Hatteras Lighthouse, to the rest of the area. https://t.co/D94Rsbncah https://t.co/DR6edUnt8Y",FALSE,229,74,NA,NA,NA,NA
"759251","CNN","House Judiciary Committee member, Democrat @RepSwalwell on acting-AG Whitaker's testimony today: ""I'm going to take him again at his word that he's being straight with us but I'm not going to just let that be the last word."" https://t.co/wQwvhSwOXz https://t.co/bstDXt9yS8",TRUE,0,72,NA,NA,"CuomoPrimeTime, RepSwalwell","CuomoPrimeTime"
"759251","CNN","Democrat @RepSwalwell says he is ""considering"" running for President: ""We are getting close... you need a candidate that understands the American struggle of grit and want."" https://t.co/Q3nz00NytC https://t.co/AZnZ4O8rUq",TRUE,0,90,NA,NA,"CuomoPrimeTime, RepSwalwell","CuomoPrimeTime"
"759251","CNN","A Colombian former veterinary student was sentenced to six years in prison by a United States federal court for smuggling liquid heroin in puppies https://t.co/1PwFR49yMV https://t.co/Tz0ET7PzRU",FALSE,307,138,NA,NA,NA,NA
"759251","CNN","Despite hurdles, Tesla's Model 3 became the best-selling luxury car in America https://t.co/C0HUihl2wM https://t.co/yY822SxhPj",FALSE,219,58,NA,NA,NA,NA
"759251","CNN","Van Jones talks to 2020 hopeful Julian Castro about the President’s state of the union. Plus, Van is back in his van with voters to discuss potential candidates. The Van Jones Show. Saturday at 7p ET https://t.co/jG2J6JA9MD",FALSE,110,48,NA,NA,NA,NA
"759251","CNN","Bill Cosby has been moved to a general population cell at the Pennsylvania prison where he's serving at least three years https://t.co/2jATXlhFeQ https://t.co/USEWDUBNkj",FALSE,462,175,NA,NA,NA,NA
"759251","CNN","Gucci has apologized and discontinued selling a sweater after criticism that it resembles blackface https://t.co/JBCnNB0A6U https://t.co/p5Cj6VlicC",FALSE,212,101,NA,NA,NA,NA
"759251","CNN","Democrat @RepCicilline, who questioned Whitaker today, says the committee will bring back the acting-AG, calling him ""evasive"" &amp; ""contemptuous of Congress.""

""We are not done with him...We intend to bring him back in a deposition before the committee so we can get those answers."" https://t.co/ehfQ5fnvFY",TRUE,0,586,NA,NA,"AC360, RepCicilline","AC360"
"759251","CNN","Amy Klobuchar's best argument for 2020: Electability | Analysis by @ForecasterEnten https://t.co/y27d7iMxZu https://t.co/I0xfiUjbe8",FALSE,111,30,NA,NA,"ForecasterEnten",NA
"759251","CNN","Democratic Rep. Alexandria Ocasio-Cortez calls out President Trump in a 5-minute corruption ""lightning round game,"" shedding light on the US financial system and political corruption https://t.co/6MmBbnAB9G https://t.co/ZUrnHVZJMJ",FALSE,1787,560,NA,NA,NA,NA
"759251","CNN","CNN Chief Medical Correspondent @drsanjaygupta weighs in on President Trump's bill of health, saying it's very optimistic and pretty much what we expected. https://t.co/rSwPo4H3XC https://t.co/T7Gs50gpxA",TRUE,0,46,NA,NA,"AC360, drsanjaygupta","AC360"
"759251","CNN","A scammer chose the wrong person to try to extort: the only one to lead both the FBI and CIA https://t.co/t3BwhQzxjC https://t.co/TRDtqEFv9L",FALSE,280,105,NA,NA,NA,NA
"759251","CNN","The Virginia Democratic Party is a dumpster fire | Analysis by @CillizzaCNN https://t.co/Ca4sXT3YTi https://t.co/eGbaDVYyoh",FALSE,202,58,NA,NA,"CillizzaCNN",NA
"759251","CNN","""I don't have to go on a tour to find out what's happening in middle America, I just go to Target.""
IN Mayor @PeteButtigieg would be the youngest and first openly gay person ever elected President.

""I'm aware of what it represents,"" he tells @KateBolduan.
https://t.co/C41aDp1ctW https://t.co/hCqT4kWmTn",TRUE,0,116,NA,NA,"OutFrontCNN","OutFrontCNN"
"759251","CNN","CNN's Jim @acosta: ""For the White House, which has been in desperate search of a win lately, I think they got one with Matt Whitaker's testimony, despite all those fireworks that we saw today."" https://t.co/IKiTNCf5Of https://t.co/YbYzH1yTO3",TRUE,0,59,NA,NA,"AC360, Acosta","AC360"
"759251","CNN","President Trump is in ""very good health,"" his physician says https://t.co/Tc6p1Oe8d6 https://t.co/SUTm7sAvpB",FALSE,485,78,NA,NA,NA,NA
"759251","CNN","""It will all come out now"": Jeff Bezos' bombshell could lead to other National Enquirer plots being exposed https://t.co/4JXRqn5VKl https://t.co/MID5FWn6NC",FALSE,538,155,NA,NA,NA,NA
"759251","CNN","President Trump announces that he and North Korean leader Kim Jong Un will meet in Hanoi, Vietnam, at the end of February https://t.co/gRszGGwTBl https://t.co/XRVYT7VAcH",FALSE,170,64,NA,NA,NA,NA
"759251","CNN","Democratic Virginia Gov. Ralph Northam told his Cabinet that he has no plans to resign in the wake of a blackface scandal that has tossed his state's government into chaos, a source says https://t.co/Vq8VPZkRNX https://t.co/bwyTD3TtuF",FALSE,91,42,NA,NA,NA,NA
"759251","CNN","Honeybees can be taught how to do basic math, according to a new study https://t.co/yql8YulXLB https://t.co/UF19A1HPMV",FALSE,465,189,NA,NA,NA,NA
"759251","CNN","Earth's magnetic north pole is hurtling toward Russia so fast that it could be a problem for smartphone maps and navigation systems https://t.co/KMFCC1Blri https://t.co/XuG8ZqhiLp",FALSE,418,247,NA,NA,NA,NA
"759251","CNN","Democrats call on Virginia Lt. Gov. Justin Fairfax to resign after second sexual assault allegation https://t.co/XJGZtsTjHV https://t.co/vdjY84oSD7",FALSE,166,59,NA,NA,NA,NA
"759251","CNN","Bruce McArthur, a landscaper and former mall Santa who killed and dismembered eight men between 2010 and 2017, was sentenced to life in prison. The 67-year-old won't be able to apply for parole for 25 years. https://t.co/U9Utq0alLK",FALSE,344,127,NA,NA,NA,NA
"759251","CNN","""He was not forthcoming,"" says Rep. @mad4pa, of acting A.G. Matt Whitaker's testimony.

""There were an awful lot of things that the acting Attorney General refused to speak about.""

https://t.co/MK8W7cWseW https://t.co/Ll5S6KkqlX",TRUE,0,65,NA,NA,"OutFrontCNN, mad4pa","OutFrontCNN"
"759251","CNN","Wells Fargo CEO Tim Sloan has apologized for ""the inconvenience"" to both customers and employees following a service outage that kept account holders from accessing their funds on Thursday https://t.co/LBeIj1ANtx https://t.co/7dPZCQUn7D",FALSE,114,51,NA,NA,NA,NA
"759251","CNN","General Motors is offering a $25,000 reward for information about nooses and ""whites-only"" signs being hung at its plant in Toledo, Ohio https://t.co/pZXxITLwqQ",FALSE,605,347,NA,NA,NA,NA
"759251","CNN","""I was so furious. This is the acting attorney general of the United States, and he did not know the information."" - Democratic Rep. Pramila Jayapal on her fiery exchange with acting AG Matt Whitaker over family separations at the border https://t.co/KMIvjV0e9X https://t.co/oaqAspCGeP",FALSE,641,192,NA,NA,NA,NA
"759251","CNN","An Illinois state legislator has proposed a measure that would require police to screen the social media profiles of potential gun buyers https://t.co/E3wPqFkWU7 https://t.co/5JrYZP4Fu2",FALSE,295,70,NA,NA,NA,NA
"759251","CNN","Wolf Blitzer: ""Do you think Whitaker perjured himself today?""

Rep. Pramila Jayapal: ""I don't know. But it was very difficult to fully believe him because he did not come across as truthful. So if I had to guess, I would say that he's hiding something."" https://t.co/8QbEerSXru https://t.co/5Ym7Xx4VIZ",FALSE,491,144,NA,NA,NA,NA
"759251","CNN","Federal prosecutors are reviewing the National Enquirer's handling of their Jeff Bezos reporting to determine if the Enquirer's parent company, American Media Inc., may have violated a non-prosecution deal. @BrianToddCNN has more. https://t.co/taVcPqzI2V https://t.co/zHgz3GNBCV",TRUE,0,38,NA,NA,"CNNSitRoom","CNNSitRoom"
"759251","CNN","Democratic Rep. Pramila Jayapal tells CNN's @wolfblitzer that acting AG Matthew Whitaker's testimony ""was incredibly difficult to watch,"" adding that he was ""so disrespectful, so arrogant"" https://t.co/ndhH4FFDz9 https://t.co/yKPPMRXDNQ",FALSE,479,137,NA,NA,"wolfblitzer",NA
"759251","CNN","For the first time in years, Coca-Cola is introducing a new Coke flavor: Orange Vanilla. But new flavors haven't always resonated with Coke drinkers. https://t.co/bBOztKvM3l https://t.co/eq0JH2v5wU",FALSE,392,165,NA,NA,NA,NA
"759251","CNN","If you've ever dreamed of buying your own private island, there are plenty of million-dollar properties to choose from, for those who can afford them. But before you plan on living like a Bond villain, there are other factors to think about. https://t.co/NgHbDHZpoG https://t.co/IDNYRnFH93",FALSE,151,55,NA,NA,NA,NA
"759251","CNN","The Great Cold Snap of 2019 has introduced us to frost quakes, snow squalls and steam fog. Now we can add another item to the list: ghost apples. https://t.co/ctpwjrudRO https://t.co/bAR4rId3ej",FALSE,649,265,NA,NA,NA,NA
"759251","CNN","""Big Little Lies"" is returning in June https://t.co/3s5zbWm2JB https://t.co/KhBnxr0vCT",FALSE,652,117,NA,NA,NA,NA
"759251","CNN","Chief Justice John Roberts takes charge https://t.co/xYe7GL3Mfq https://t.co/4EZjwWwh7X",FALSE,184,35,NA,NA,NA,NA
"759251","CNN","A no-deal Brexit could spell disaster for its neighbors, including the Netherlands. With Valentine's Day just around the corner, there's concern about the impact of border checks on the flower industry. https://t.co/Aluy2zN5uq https://t.co/rMj9xw33Mo",TRUE,0,57,NA,NA,"CNNBusiness","CNNBusiness"
"759251","CNN","Amazon CEO Jeff Bezos wrote a blog post detailing an alleged extortion attempt by National Enquirer publisher AMI. But the backstory is much more complicated. https://t.co/BZ4qJQ9YpJ https://t.co/wFzjumxFgr",FALSE,230,81,NA,NA,NA,NA
"759251","CNN","""Congressman Nadler accurately described (Whitaker) as arrogant in his approach,"" says Rep. Denny Heck, reacting to acting AG Matthew Whitaker's testimony. ""But being arrogant isn't a crime. Lying to Congress is. ...Whether or not he was completely truthful, only time will tell."" https://t.co/Y57OPq0DQk",TRUE,0,94,NA,NA,"CNNSitRoom","CNNSitRoom"
"759251","CNN","""It was a combative hearing in a Democratic-controlled House. Members ready to grill the acting attorney general ... and Whitaker was ready for a fight."" - CNN's @LauraAJarrett has more from the fiery hearing. https://t.co/NzVmABHNc5 https://t.co/h1rWHLZVDD",TRUE,0,31,NA,NA,"CNNSitRoom","CNNSitRoom"
"759251","CNN","This is the largest concentrated solar power farm in the world https://t.co/P7uOnOSNdF https://t.co/nVNoPjBXGO",FALSE,1003,412,NA,NA,NA,NA
"759251","CNN","Donald Trump underwent his second physical exam as President today. Dr. Alok Patel joins Full Circle to discuss Trump's health. Tune in on Facebook Watch at 6:25p ET. https://t.co/MKGdE41Ryq https://t.co/BIdR8519jt",FALSE,84,27,NA,NA,NA,NA
"759251","CNN","Meghan McCain wishes that Ivanka Trump and Jared Kushner, President Trump's daughter and son-in-law and senior advisers, had not attended the funeral of her father, Sen. John McCain, she said during an interview https://t.co/zEAC08K7Ay https://t.co/1mN1SBgO1F",FALSE,837,146,NA,NA,NA,NA
"759251","CNN","This story started when Jeff Bezos tweeted, something the richest man on the planet doesn't do very often https://t.co/cGMIT4LdK4",FALSE,201,75,NA,NA,NA,NA
"759251","CNN","Amazon is reportedly reconsidering its New York HQ. State Sen. Michael Gianaris weighs in: “They're trying to take, take, take, and then when they don't get the way they want like a crying child, they threaten to leave. Well, maybe they should leave then"" https://t.co/Gfz0ru2mu3 https://t.co/z52hYh7Msq",TRUE,0,60,NA,NA,"CNNBusiness","CNNBusiness"
"759251","CNN","During a fiery hearing, acting Attorney General Matt Whitaker conceded that the administration was not tracking prosecutions of parents and legal guardians separated from children after being apprehended at the US-Mexico border https://t.co/vXFWULqPX1",FALSE,292,141,NA,NA,NA,NA
"759251","CNN","Virginia Lt. Gov. Justin Fairfax faces second sexual assault allegation. CNN's Ryan Nobles has the latest. https://t.co/kEg26eA8m7 https://t.co/7udtZOm0sv",TRUE,0,48,NA,NA,"CNNSitRoom","CNNSitRoom"
"759251","CNN","Ivanka Trump claims that President Trump had ""zero"" involvement in security clearances for her and her husband, Jared Kushner https://t.co/NtnrmMmnok https://t.co/X4eAnRiI0T",FALSE,224,70,NA,NA,NA,NA
"759251","CNN","Roger Stone is trying a new tactic in arguing against a federal judge who may restrict what he says in public: He's claiming he's not much of a celebrity.

Stone's attorneys argue that while he's known by some, he's not nearly as famous as Kim Kardashian. https://t.co/EQVubembjD",FALSE,222,86,NA,NA,NA,NA
"759251","CNN","Prosecutors in Florida plan to seek the death penalty for a man suspected of killing five women at a SunTrust bank last month, authorities say https://t.co/Il2GaRZqeL https://t.co/bd75eoAb8o",FALSE,200,51,NA,NA,NA,NA
"759251","CNN","A second woman has come forward to accuse Virginia Lt. Governor Justin Fairfax of sexual assault.

""This is the worst case scenario for Democrats in Virginia."" - @RyanNobles

https://t.co/uOObFXCQgk https://t.co/ZziSrw4yt0",TRUE,0,58,NA,NA,"TheLeadCNN","TheLeadCNN"
"759251","CNN","President Trump is refusing to meet a legal requirement to send Congress a report that requires the White House to determine whether Saudi Arabia's crown prince is personally responsible for the murder of Washington Post journalist Jamal Khashoggi https://t.co/1PdlIzc1xb https://t.co/HPkYbmRISK",FALSE,390,258,NA,NA,NA,NA
"759251","CNN","BREAKING: Virginia Lt. Gov. Justin Fairfax faces second sexual assault allegation https://t.co/ILBPSBmFCz https://t.co/sKZdaHptnS",FALSE,170,96,NA,NA,NA,NA
"759251","CNN","Could an independent presidential candidacy throw the #2020 race to President Trump? See what millionaire, ex-CEO and possible future independent candidate @HowardSchultz says about it in a live CNN Town Hall. Tuesday at 10p ET https://t.co/oJH0Hg5gXM",FALSE,79,22,NA,NA,"HowardSchultz",NA
"759251","CNN","Oscar-nominated British actor Albert Finney has died at the age of 82. See photos from Finney's half-century-plus career in movies, theater and TV. https://t.co/nIb0t6OH2Q https://t.co/hdCFlxTwmI",TRUE,0,55,NA,NA,"CNNPhotos","CNNPhotos"
"759251","CNN","Amazon CEO Jeff Bezos is alleging that the publisher of the National Enquirer is trying to extort him.

It's a tangled web that includes an extramarital affair, the Washington Post, Saudi Arabia, and President Trump. @MarquardtA tries to unravel it.

https://t.co/qCHSQk8c6N https://t.co/QN627dYtbG",TRUE,0,90,NA,NA,"TheLeadCNN","TheLeadCNN"
"759251","CNN","Luxury real estate prices are dropping in many parts of the country, but the demand is heating up for high-end quiet retreats that bring buyers closer to nature. Go inside some of the multi-million dollar ranches currently on the market. https://t.co/9nNPIbymcE https://t.co/oyMTTmJYQf",FALSE,198,48,NA,NA,NA,NA
"759251","CNN","""Do you know what kind of damage has been done to children and families across this country, children who will never get to see their parents again? Do you understand the magnitude of that?"" Rep. Jayapal presses acting AG Whitaker on family separations https://t.co/dAKWk7MmiK https://t.co/MqSXarVUgF",FALSE,2480,836,NA,NA,NA,NA
"759251","CNN","6 things we learned (or re-learned) about Mueller probe from Matthew Whitaker's testimony | Analysis by @CillizzaCNN https://t.co/Y9XkgxysS2 https://t.co/bprzNFjerr",FALSE,87,33,NA,NA,"CillizzaCNN",NA
"759251","CNN","Donald Trump undergoes his second physical exam as President today. Dr. Alok Patel joins Full Circle to discuss Trump's health. Tune in on Facebook Watch at 6:25p ET. https://t.co/lFum0nWM6D https://t.co/vnma8qzAxl",FALSE,99,30,NA,NA,NA,NA
"759251","CNN","These scientists taught bees how to do basic math https://t.co/RKoEWDES1x https://t.co/Q8jcQo6KOr",FALSE,420,186,NA,NA,NA,NA
"759251","CNN","""I have not been involved in any discussions of any pardons,"" acting Attorney General Matt Whitaker says after being asked if that's a possibility for Paul Manafort, Roger Stone, Michael Flynn or Michael Cohen https://t.co/SabpSSO9Xl https://t.co/gJIHjPiIpW",FALSE,145,48,NA,NA,NA,NA
"759251","CNN","Sprint has sued AT&amp;T, alleging the wireless carrier falsely and deceptively brands its 4G network as 5G technology https://t.co/vPvAYF8K3w https://t.co/tTIAjzAgsL",FALSE,109,46,NA,NA,NA,NA
"759251","CNN","Democratic Rep. Pramila Jayapal: “Did you track when you were prosecuting a parent or legal guardian who had been separated from a child?”

Acting Attorney General Matt Whitaker: “I don’t believe we were tracking that” https://t.co/9ZVs5r4uOZ https://t.co/Lt5I6qivQz",FALSE,755,358,NA,NA,NA,NA
"759251","CNN","""Do you know what kind of damage has been done to children and families...children who will never get to see their parents again? Do you understand the magnitude of that?""

@RepJayapal presses acting A.G. Matt Whitaker on family separations at the border.

https://t.co/1kNLAmA305 https://t.co/sJizuqSp0r",TRUE,0,260,NA,NA,"CNNnewsroom","CNNnewsroom"
"759251","CNN","Democratic Rep. Eric Swalwell: ""Has there been discussion at the department about keeping the Mueller report from going to Congress?""

Acting Attorney General Matt Whitaker: ""No. ... We haven't received the report"" https://t.co/SmICwNEPlA https://t.co/Ez0f7uIuSr",FALSE,211,69,NA,NA,NA,NA
"759251","CNN","US businesses are missing out on a valuable pool of talent: former convicts | By Johnny C. Taylor Jr. for @CNNBusiness Perspectives https://t.co/CANnZpnTPW https://t.co/KXt3jvygGF",FALSE,64,32,NA,NA,"CNNBusiness",NA
"759251","CNN","Acting Attorney General Matt Whitaker denies a report that President Trump lashed out at him https://t.co/IsovTmawyY https://t.co/to6VWwsq6J",TRUE,0,126,NA,NA,"CNNPolitics","CNNPolitics"
"759251","CNN","Democratic Rep. Pramila Jayapal: “Did you track when you were prosecuting a parent of legal guardian who had been separated from a child?”

Acting Attorney General Matt Whitaker: “I don’t believe we were tracking that” https://t.co/uVp6O28ItC https://t.co/q6dEMxsvxE",FALSE,582,302,NA,NA,NA,NA
"759251","CNN","Nigel Farage, who was the most prominent campaigner for Britain to leave the European Union, has backed a new pro-Brexit party approved by the UK's Electoral Commission https://t.co/uIahabvsWm",FALSE,102,40,NA,NA,NA,NA
"759251","CNN","Researchers have been investigating the incredible cargo from an 800-year-old shipwreck for years. Now, with the help of what researchers called an X-ray gun, they know more about where the beautiful ceramics found on board were made and the ship's route https://t.co/JqlzdjPFRz https://t.co/XvBKKtPyMt",FALSE,216,69,NA,NA,NA,NA
"759251","CNN","Here's a look at four underrated ski resorts where fewer crowds means more space to ski, snowboard and speed your way through stellar powder https://t.co/bSv5XiK8OX https://t.co/OIhSSRunNA",FALSE,202,66,NA,NA,NA,NA
"759251","CNN","Democratic congressman tells acting Attorney General Matt Whitaker: ""Keep your hands off the Mueller investigation"" https://t.co/YmP116sT7G https://t.co/Iy0w9REF2S",TRUE,0,192,NA,NA,"CNNPolitics","CNNPolitics"
"759251","CNN","Good news, emoji users. More than 50 new options will be available in March, such as sloths, waffles and swimsuits, according to the Unicode Consortium. Many will focus on inclusivity, addressing disabilities and options for skin color and gender. https://t.co/TbNgbc7FjY https://t.co/VLr3KZifuq",FALSE,208,68,NA,NA,NA,NA
"759251","CNN","Donald Trump's long and dramatic history with Jeff Bezos | Analysis by @CillizzaCNN https://t.co/xCgRUL6iI4 https://t.co/VrIImFw2FW",FALSE,129,62,NA,NA,"CillizzaCNN",NA
"759251","CNN","If you've ever dreamed of buying your own private island, there are plenty of million-dollar properties to choose from, for those who can afford them. But before you plan on living like a Bond villain, there are other factors to think about. https://t.co/qmpMA1NqwH https://t.co/UjGhEdYOso",FALSE,166,53,NA,NA,NA,NA
"759251","CNN","Acting Attorney General Matt Whitaker is being accused by House Democrats of not repaying more than $9,000 in funds to a now-shuttered ""scam"" patent company he was involved with so that the money can be returned to victims https://t.co/YXMKsldFMs https://t.co/PhVye2lDuX",FALSE,408,173,NA,NA,NA,NA
"759251","CNN","These scientists taught bees how to do basic math https://t.co/sbLSKcriML https://t.co/qVIDAbf2pj",FALSE,391,161,NA,NA,NA,NA
"759251","CNN","President Trump is refusing to meet a legal requirement to send Congress a report that requires the White House to determine whether Saudi Arabia's crown prince is personally responsible for the murder of Washington Post journalist Jamal Khashoggi https://t.co/h5Xj7rJsiP",FALSE,1005,757,NA,NA,NA,NA
"759251","CNN","First on CNN: Kellyanne Conway describes alleged assault by “out of control” woman at a restaurant in October. The woman denies the charge. https://t.co/y585tRl7iK https://t.co/gnixNAISNA",FALSE,97,35,NA,NA,NA,NA
"759251","CNN","The Justice Department is offering more than $8.3 million to Californians who survived the Las Vegas massacre in 2017 https://t.co/N3A9sPPvRH https://t.co/RbP5uOCEJ7",FALSE,187,59,NA,NA,NA,NA
"759251","CNN","A Democratic congressman asked Acting Attorney General Matt Whitaker if special counsel Robert Mueller's probe is a ""witch hunt.

Whitaker: ""Congressman, it would be inappropriate for me to talk about an ongoing investigation."" https://t.co/0KZlPhIi5c https://t.co/EcZ5avA7MD",TRUE,0,52,NA,NA,"CNNPolitics","CNNPolitics"
"759251","CNN","Tesla's Model 3 was the top selling luxury car of 2018, but it's still a long way from the $35,000 price tag that CEO Elon Musk promised when the model was first unveiled in 2016 https://t.co/ks2Dau68Uu https://t.co/kvfALXUlz6",FALSE,135,45,NA,NA,NA,NA
"759251","CNN","Ivanka Trump says she knew ""literally almost nothing"" about the Trump Tower Moscow project that's become a central focus of special counsel Robert Mueller's investigation https://t.co/62Zdhmd5XH https://t.co/QFYLnWeU1O",FALSE,257,86,NA,NA,NA,NA
"759251","CNN","This 6-year-old girl with cancer is fulfilling her dream of becoming a police officer https://t.co/ne1bIyOAO5 https://t.co/Urxg3Mw3Vg",FALSE,1347,234,NA,NA,NA,NA
"759251","CNN","A five-year-old girl has been abducted, raped and murdered in the Indian city of Mumbai -- the latest in a series of sexual attacks on women and young girls to shock the country https://t.co/wxGFzp6mDY",FALSE,233,234,NA,NA,NA,NA
"759251","CNN","Democratic Rep. Alexandria Ocasio-Cortez calls out President Trump in a 5-minute corruption ""lightning round game,"" shedding light on the US financial system and political corruption https://t.co/6MmBbnAB9G https://t.co/0a2P5ZBE73",FALSE,2930,939,NA,NA,NA,NA
"759251","CNN","Amazon is said to be reconsidering its plans to open up a new campus in New York City's Long Island City neighborhood after facing backlash from local residents, according to a Washington Post report https://t.co/NxmNvvkHag",FALSE,172,74,NA,NA,NA,NA
"759251","CNN","Acting Attorney General Matt Whitaker told lawmakers he has not spoken to President Trump about special counsel Mueller's investigation as he squared off with Democrats over his tenure atop the Justice Department during a contentious congressional hearing https://t.co/bmvdygJse6 https://t.co/gXQH3qx3Zq",FALSE,106,38,NA,NA,NA,NA
"759251","CNN","Amazon is said to be reconsidering its plans to open up a new campus in New York City's Long Island City neighborhood after facing backlash from local residents, according to a Washington Post report https://t.co/WYCjvcvzb3 https://t.co/AbMpkovqNC",FALSE,158,56,NA,NA,NA,NA
"759251","CNN","Saudi Arabia's Crown Prince Mohammed bin Salman told a top aide in 2017 that he would use ""a bullet"" on Saudi journalist Jamal Khashoggi, according to a New York Times report citing US and foreign officials with direct knowledge of intelligence reports https://t.co/2OodWCPLSl https://t.co/znDBw4NYK6",FALSE,173,109,NA,NA,NA,NA
"759251","CNN","An American Airlines pilot has been arrested on suspicion of being drunk a few minutes before he was scheduled to take off from the UK's Manchester Airport https://t.co/he9Aft2f9v https://t.co/8U9Yn4M62S",FALSE,178,85,NA,NA,NA,NA
"759251","CNN","For the first time in years, Coca-Cola is introducing a new Coke flavor: Orange Vanilla https://t.co/XTu3YLflYy https://t.co/BUaEoU7J9c",FALSE,714,281,NA,NA,NA,NA
"759251","CNN","Scientists say bees can do basic math https://t.co/sbLSKcriML https://t.co/7iXYOmvQJa",FALSE,4947,1295,NA,NA,NA,NA
"759251","CNN","Kendrick Lamar, Drake and Childish Gambino reportedly turned down the Grammys https://t.co/B6AywjBMyO https://t.co/dsTYW1ZLIt",FALSE,1243,400,NA,NA,NA,NA
